song_base,artist_canon,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
i never told you,colbie caillat,448748.0,https://genius.com/Colbie-caillat-i-never-told-you-lyrics,/Colbie-caillat-i-never-told-you-lyrics,I Never Told You by Colbie Caillat,Colbie Caillat,18804.0,,1.0,complete,1.0,False,False,False
the house that built me,miranda lambert,195415.0,https://genius.com/Miranda-lambert-the-house-that-built-me-lyrics,/Miranda-lambert-the-house-that-built-me-lyrics,The House That Built Me by Miranda Lambert,Miranda Lambert,45129.0,,6.0,complete,1.0,False,False,False
beautiful monster,ne-yo,110338.0,https://genius.com/Ne-yo-beautiful-monster-lyrics,/Ne-yo-beautiful-monster-lyrics,Beautiful Monster by Ne-Yo,Ne-Yo,21381.0,,5.0,complete,1.0,False,True,False
pray for you,jaron and the long road to love,1550339.0,https://genius.com/Jaron-and-the-long-road-to-love-pray-for-you-lyrics,/Jaron-and-the-long-road-to-love-pray-for-you-lyrics,Pray for You by Jaron and the Long Road to Love,Jaron and the Long Road to Love,53089.0,,2.0,complete,1.0,False,False,False
we'll be a dream,we the kings featuring demi lovato,897236.0,https://genius.com/We-the-kings-well-be-a-dream-lyrics,/We-the-kings-well-be-a-dream-lyrics,We'll Be a Dream by We the Kings (Ft. Demi Lovato),We the Kings,20908.0,,0.0,complete,0.7088607594936709,False,False,False
crazy town,jason aldean,95252.0,https://genius.com/Jason-aldean-crazy-town-lyrics,/Jason-aldean-crazy-town-lyrics,Crazy Town by Jason Aldean,Jason Aldean,7066.0,,0.0,complete,1.0,False,False,False
sex room,ludacris featuring trey songz,861.0,https://genius.com/Ludacris-sex-room-lyrics,/Ludacris-sex-room-lyrics,Sex Room by Ludacris (Ft. Trey Songz),Ludacris,53071.0,,7.0,complete,0.6181818181818182,False,False,False
all i do is win,"dj khaled featuring t-pain, ludacris, snoop dogg and rick ross",,,,,,,,,,0.0,False,False,False
in my head,jason derulo,99032.0,https://genius.com/Jason-derulo-in-my-head-lyrics,/Jason-derulo-in-my-head-lyrics,In My Head by Jason Derulo,Jason Derulo,105662.0,,1.0,complete,1.0,False,False,False
haven't met you yet,michael buble,441357.0,https://genius.com/Michael-buble-havent-met-you-yet-lyrics,/Michael-buble-havent-met-you-yet-lyrics,Haven't Met You Yet by Michael Bublé,Michael Bublé,467479.0,,7.0,complete,0.9846153846153847,False,False,False
g r i n d,asher roth,8427.0,https://genius.com/Asher-roth-perfectionist-lyrics,/Asher-roth-perfectionist-lyrics,Perfectionist by Asher Roth (Ft. Beanie Sigel & R. City),Asher Roth,,,7.0,complete,0.6363636363636364,False,False,False
nightmare,avenged sevenfold,196778.0,https://genius.com/Avenged-sevenfold-nightmare-lyrics,/Avenged-sevenfold-nightmare-lyrics,Nightmare by Avenged Sevenfold,Avenged Sevenfold,223460.0,,14.0,complete,1.0,False,False,False
she won't be lonely long,clay walker,203695.0,https://genius.com/Clay-walker-she-wont-be-lonely-long-lyrics,/Clay-walker-she-wont-be-lonely-long-lyrics,She Won't Be Lonely Long by Clay Walker,Clay Walker,12981.0,,1.0,complete,0.9859154929577465,False,False,False
the crow and the butterfly,shinedown,508078.0,https://genius.com/Shinedown-the-crow-and-the-butterfly-lyrics,/Shinedown-the-crow-and-the-butterfly-lyrics,The Crow & the Butterfly by Shinedown,Shinedown,25852.0,,13.0,complete,0.9411764705882353,False,True,False
cuando me enamoro,enrique iglesias featuring juan luis guerra,205752.0,https://genius.com/Enrique-iglesias-cuando-me-enamoro-lyrics,/Enrique-iglesias-cuando-me-enamoro-lyrics,Cuando Me Enamoro by Enrique Iglesias (Ft. Juan Luis Guerra),Enrique Iglesias,38086.0,,1.0,complete,0.7157894736842105,False,True,False
over,drake,322.0,https://genius.com/Drake-over-lyrics,/Drake-over-lyrics,Over by Drake,Drake,988169.0,,24.0,complete,1.0,False,False,False
can't be tamed,miley cyrus,186085.0,https://genius.com/Miley-cyrus-cant-be-tamed-lyrics,/Miley-cyrus-cant-be-tamed-lyrics,Can't Be Tamed by Miley Cyrus,Miley Cyrus,59013.0,,10.0,complete,0.9803921568627451,False,False,False
ordinary girl,hannah montana,187467.0,https://genius.com/Hannah-montana-ordinary-girl-lyrics,/Hannah-montana-ordinary-girl-lyrics,Ordinary Girl by Hannah Montana,Hannah Montana,60608.0,,2.0,complete,1.0,False,False,False
eenie meenie,sean kingston and justin bieber,1829.0,https://genius.com/Sean-kingston-and-justin-bieber-eenie-meenie-lyrics,/Sean-kingston-and-justin-bieber-eenie-meenie-lyrics,Eenie Meenie by Sean Kingston & Justin Bieber,Sean Kingston,1192714.0,,7.0,complete,0.7428571428571429,False,False,False
if we ever meet again,timbaland featuring katy perry,30263.0,https://genius.com/Timbaland-if-we-ever-meet-again-lyrics,/Timbaland-if-we-ever-meet-again-lyrics,If We Ever Meet Again by Timbaland (Ft. Katy Perry),Timbaland,71560.0,,3.0,complete,0.7469879518072289,False,False,False
the man i want to be,chris young,772481.0,https://genius.com/Chris-young-the-man-i-want-to-be-lyrics,/Chris-young-the-man-i-want-to-be-lyrics,The Man I Want to Be by Chris Young,Chris Young,14880.0,,2.0,complete,1.0,False,False,False
wavin' flag,k'naan,872.0,https://genius.com/Knaan-wavin-flag-lyrics,/Knaan-wavin-flag-lyrics,Wavin' Flag by K'naan,K’naan,247459.0,,9.0,complete,0.9696969696969697,False,False,False
rude boy,rihanna,2175.0,https://genius.com/Rihanna-rude-boy-lyrics,/Rihanna-rude-boy-lyrics,Rude Boy by Rihanna,Rihanna,350915.0,,4.0,complete,1.0,False,False,False
telephone,lady gaga featuring beyonce,,,,,,,,,,0.0,False,False,False
whataya want from me,adam lambert,209173.0,https://genius.com/Adam-lambert-whataya-want-from-me-lyrics,/Adam-lambert-whataya-want-from-me-lyrics,Whataya Want From Me by Adam Lambert,Adam Lambert,203986.0,,4.0,complete,1.0,False,False,False
my chick bad,ludacris featuring nicki minaj,396.0,https://genius.com/Ludacris-my-chick-bad-lyrics,/Ludacris-my-chick-bad-lyrics,My Chick Bad by Ludacris (Ft. Nicki Minaj),Ludacris,339973.0,,18.0,complete,0.65625,False,False,False
gimmie that girl,joe nichols,581137.0,https://genius.com/Joe-nichols-gimmie-that-girl-lyrics,/Joe-nichols-gimmie-that-girl-lyrics,Gimmie That Girl by Joe Nichols,Joe Nichols,,,3.0,complete,1.0,False,True,False
shark in the water,v v brown,371206.0,https://genius.com/V-v-brown-shark-in-the-water-lyrics,/V-v-brown-shark-in-the-water-lyrics,Shark in the Water by V V Brown,V V Brown,36593.0,,9.0,complete,1.0,False,True,False
neighbors know my name,trey songz,46198.0,https://genius.com/Trey-songz-neighbors-know-my-name-lyrics,/Trey-songz-neighbors-know-my-name-lyrics,Neighbors Know My Name by Trey Songz,Trey Songz,120923.0,,5.0,complete,1.0,False,False,False
up on the ridge,dierks bentley,445290.0,https://genius.com/Dierks-bentley-up-on-the-ridge-lyrics,/Dierks-bentley-up-on-the-ridge-lyrics,Up On the Ridge by Dierks Bentley,Dierks Bentley,,,1.0,complete,1.0,False,False,False
young forever,jay-z + mr. hudson,689.0,https://genius.com/Jay-z-young-forever-lyrics,/Jay-z-young-forever-lyrics,Young Forever by JAY-Z (Ft. Mr Hudson),JAY-Z,710617.0,,24.0,complete,0.7916666666666666,False,False,False
i gotta feeling,the black eyed peas,,,,,,,,,,0.0,False,False,False
outta your mind,lil jon featuring lmfao,28066.0,https://genius.com/Lil-jon-outta-your-mind-lyrics,/Lil-jon-outta-your-mind-lyrics,Outta Your Mind by Lil Jon (Ft. LMFAO),Lil Jon,18811.0,,1.0,complete,0.7419354838709677,False,True,False
wrong baby wrong,martina mcbride,449988.0,https://genius.com/Martina-mcbride-wrong-baby-wrong-lyrics,/Martina-mcbride-wrong-baby-wrong-lyrics,Wrong Baby Wrong by Martina McBride,Martina McBride,,,1.0,complete,1.0,False,False,False
i can do anything,3oh!3,713755.0,https://genius.com/3oh-3-i-can-do-anything-lyrics,/3oh-3-i-can-do-anything-lyrics,I Can Do Anything by 3OH!3,3OH!3,,,0.0,complete,1.0,False,False,False
tik tok,ke$ha,3627.0,https://genius.com/Kesha-tik-tok-lyrics,/Kesha-tik-tok-lyrics,TiK ToK by Kesha,Kesha,1034075.0,,10.0,complete,0.9230769230769231,False,False,False
won't back down,eminem featuring p!nk,520.0,https://genius.com/Eminem-and-p-nk-wont-back-down-lyrics,/Eminem-and-p-nk-wont-back-down-lyrics,Won't Back Down by Eminem & P!nk,Eminem,405604.0,,37.0,complete,0.7241379310344828,False,False,False
cold wind blows,eminem,533.0,https://genius.com/Eminem-cold-wind-blows-lyrics,/Eminem-cold-wind-blows-lyrics,Cold Wind Blows by Eminem,Eminem,602699.0,,37.0,complete,1.0,False,False,False
stay,miley cyrus,186114.0,https://genius.com/Miley-cyrus-stay-lyrics,/Miley-cyrus-stay-lyrics,Stay by Miley Cyrus,Miley Cyrus,41289.0,,4.0,complete,1.0,False,False,False
i keep on loving you,reba,337236.0,https://genius.com/Reba-mcentire-i-keep-on-lovin-you-lyrics,/Reba-mcentire-i-keep-on-lovin-you-lyrics,I Keep On Lovin' You by Reba McEntire,Reba McEntire,6489.0,,1.0,complete,0.8275862068965517,False,False,False
talkin' 2 myself,eminem featuring kobe,18897.0,https://genius.com/Eminem-talkin-2-myself-lyrics,/Eminem-talkin-2-myself-lyrics,Talkin' 2 Myself by Eminem (Ft. Kobe),Eminem,403362.0,,21.0,complete,0.7457627118644068,False,False,False
up all night,drake featuring nicki minaj,517.0,https://genius.com/Drake-up-all-night-lyrics,/Drake-up-all-night-lyrics,Up All Night by Drake (Ft. Nicki Minaj),Drake,660009.0,,24.0,complete,0.6206896551724138,False,False,False
25 to life,eminem,563.0,https://genius.com/Eminem-25-to-life-lyrics,/Eminem-25-to-life-lyrics,25 to Life by Eminem,Eminem,635158.0,,20.0,complete,1.0,False,False,False
i'm back,t.i.,334.0,https://genius.com/Ti-im-back-lyrics,/Ti-im-back-lyrics,I'm Back by T.I.,T.I.,43766.0,,28.0,complete,0.9565217391304348,False,False,False
i made it,"kevin rudolf featuring birdman, jay sean, and lil wayne",,,,,,,,,,0.0,False,False,False
9 am in dallas,drake,514.0,https://genius.com/Drake-9am-in-dallas-lyrics,/Drake-9am-in-dallas-lyrics,9AM in Dallas by Drake,Drake,422655.0,,11.0,complete,0.9743589743589743,False,False,False
hey,lil jon featuring 3oh!3,,,,,,,,,,0.0,False,False,False
fireworks,drake featuring alicia keys,,,,,,,,,,0.0,False,False,False
winner,jamie foxx featuring justin timberlake and t .i.,,,,,,,,,,0.0,False,False,False
another way to die,disturbed,422963.0,https://genius.com/Disturbed-another-way-to-die-lyrics,/Disturbed-another-way-to-die-lyrics,Another Way to Die by Disturbed,Disturbed,15164.0,,4.0,complete,1.0,False,False,False
lil freak,usher featuring nicki minaj,11571933.0,https://genius.com/Nicki-minaj-lil-freak-harajuku-r-n-barbie-lyrics,/Nicki-minaj-lil-freak-harajuku-r-n-barbie-lyrics,Lil Freak (Harajuku R-N-Barbie) by Nicki Minaj (Ft. USHER),Nicki Minaj,,,0.0,complete,0.6666666666666666,False,False,False
solo,iyaz,114822.0,https://genius.com/Iyaz-solo-lyrics,/Iyaz-solo-lyrics,Solo by Iyaz,Iyaz,63520.0,,2.0,complete,1.0,False,True,False
finding my way back,jaheim,1427855.0,https://genius.com/Jaheim-finding-my-way-back-lyrics,/Jaheim-finding-my-way-back-lyrics,Finding My Way Back by Jaheim,Jaheim,19642.0,,1.0,complete,1.0,False,False,False
faithfully,glee cast,980148.0,https://genius.com/Glee-cast-faithfully-lyrics,/Glee-cast-faithfully-lyrics,Faithfully by Glee Cast,Glee Cast,16113.0,,2.0,complete,1.0,False,False,False
over the rainbow,glee cast,1220157.0,https://genius.com/Glee-cast-over-the-rainbow-lyrics,/Glee-cast-over-the-rainbow-lyrics,Over the Rainbow by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
any way you want it lovin' touchin' squeezin',glee cast,1063866.0,https://genius.com/Glee-cast-any-way-you-want-it-lovin-touchin-squeezin-lyrics,/Glee-cast-any-way-you-want-it-lovin-touchin-squeezin-lyrics,Any Way You Want It / Lovin' Touchin' Squeezin' by Glee Cast,Glee Cast,9939.0,,1.0,complete,1.0,False,False,False
don't stop believin',glee cast,904370.0,https://genius.com/Glee-cast-dont-stop-believin-lyrics,/Glee-cast-dont-stop-believin-lyrics,Don't Stop Believin' by Glee Cast,Glee Cast,82703.0,,3.0,complete,0.9824561403508771,False,False,False
bionic,christina aguilera,204953.0,https://genius.com/Christina-aguilera-bionic-lyrics,/Christina-aguilera-bionic-lyrics,Bionic by Christina Aguilera,Christina Aguilera,10261.0,,1.0,complete,1.0,False,False,False
not myself tonight,christina aguilera,171036.0,https://genius.com/Christina-aguilera-not-myself-tonight-lyrics,/Christina-aguilera-not-myself-tonight-lyrics,Not Myself Tonight by Christina Aguilera,Christina Aguilera,14992.0,,1.0,complete,1.0,False,False,False
to sir with love,glee cast,1017185.0,https://genius.com/Glee-cast-to-sir-with-love-lyrics,/Glee-cast-to-sir-with-love-lyrics,To Sir With Love by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
bohemian rhapsody,glee cast featuring jonathan groff,1675819.0,https://genius.com/Glee-cast-bohemian-rhapsody-lyrics,/Glee-cast-bohemian-rhapsody-lyrics,Bohemian Rhapsody by Glee Cast (Ft. Jonathan Groff),Glee Cast,6432.0,,2.0,complete,0.6835443037974683,False,True,False
beamer benz or bentley,lloyd banks featuring juelz santana,946.0,https://genius.com/Lloyd-banks-beamer-benz-or-bentley-lyrics,/Lloyd-banks-beamer-benz-or-bentley-lyrics,"Beamer, Benz, or Bentley by Lloyd Banks (Ft. Juelz Santana)",Lloyd Banks,101800.0,,15.0,complete,0.7391304347826086,False,False,False
poker face,glee cast,1391602.0,https://genius.com/Glee-cast-poker-face-lyrics,/Glee-cast-poker-face-lyrics,Poker Face by Glee Cast (Ft. Idina Menzel),Glee Cast,23628.0,,1.0,complete,1.0,False,False,False
i gotta get to you,george strait,192232.0,https://genius.com/George-strait-i-gotta-get-to-you-lyrics,/George-strait-i-gotta-get-to-you-lyrics,I Gotta Get to You by George Strait,George Strait,,,1.0,complete,1.0,False,False,False
keep on lovin' you,steel magnolia,928998.0,https://genius.com/Steel-magnolia-keep-on-lovin-you-lyrics,/Steel-magnolia-keep-on-lovin-you-lyrics,Keep On Lovin' You by Steel Magnolia,Steel Magnolia,,,1.0,complete,1.0,False,False,False
everything to me,monica,1778922.0,https://genius.com/Monica-everything-to-me-lyrics,/Monica-everything-to-me-lyrics,Everything to Me by Monica,Monica,37330.0,,4.0,complete,1.0,False,False,False
woohoo,christina aguilera featuring nicki minaj,53823.0,https://genius.com/Christina-aguilera-woohoo-lyrics,/Christina-aguilera-woohoo-lyrics,Woohoo by Christina Aguilera (Ft. Nicki Minaj),Christina Aguilera,25595.0,,5.0,complete,0.6944444444444444,False,False,False
yeah ya know,t.i.,53510.0,https://genius.com/Ti-yeah-ya-know-takers-lyrics,/Ti-yeah-ya-know-takers-lyrics,Yeah Ya Know (Takers) by T.I.,T.I.,12507.0,,2.0,complete,0.8205128205128205,False,False,False
imma be,the black eyed peas,6165.0,https://genius.com/Black-eyed-peas-imma-be-lyrics,/Black-eyed-peas-imma-be-lyrics,Imma Be by Black Eyed Peas,Black Eyed Peas,357596.0,,13.0,complete,0.92,False,False,False
hey daddy,usher featuring plies,,,,,,,,,,0.0,False,False,False
baby,justin bieber featuring ludacris,,,,,,,,,,0.0,False,False,False
you and your heart,jack johnson,334437.0,https://genius.com/Jack-johnson-you-and-your-heart-lyrics,/Jack-johnson-you-and-your-heart-lyrics,You and Your Heart by Jack Johnson,Jack Johnson,12679.0,,1.0,complete,1.0,False,False,False
good vibrations,glee cast,1270766.0,https://genius.com/Glee-cast-good-vibrations-lyrics,/Glee-cast-good-vibrations-lyrics,Good Vibrations by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
beautiful day,lee dewyze,1357638.0,https://genius.com/Lee-dewyze-beautiful-day-lyrics,/Lee-dewyze-beautiful-day-lyrics,Beautiful Day by Lee DeWyze,Lee DeWyze,,,1.0,complete,1.0,False,False,False
deja vu,3oh!3,713761.0,https://genius.com/3oh-3-deja-vu-lyrics,/3oh-3-deja-vu-lyrics,Déjà Vu by 3OH!3,3OH!3,,,0.0,complete,1.0,True,False,False
hallelujah,lee dewyze,,,,,,,,,,0.0,False,False,False
another one bites the dust,glee cast,1737885.0,https://genius.com/Glee-cast-another-one-bites-the-dust-lyrics,/Glee-cast-another-one-bites-the-dust-lyrics,Another One Bites the Dust by Glee Cast (Ft. Jonathan Groff),Glee Cast,,,1.0,complete,1.0,False,True,False
falling slowly,lee dewyze and crystal bowersox,,,,,,,,,,0.0,False,False,False
unstoppable,rascal flatts,332284.0,https://genius.com/Rascal-flatts-unstoppable-lyrics,/Rascal-flatts-unstoppable-lyrics,Unstoppable by Rascal Flatts,Rascal Flatts,,,1.0,complete,1.0,False,False,False
tell me something good,glee cast,1760422.0,https://genius.com/Glee-cast-tell-me-something-good-lyrics,/Glee-cast-tell-me-something-good-lyrics,Tell Me Something Good by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,True,False
loser,glee cast,1224661.0,https://genius.com/Glee-cast-loser-lyrics,/Glee-cast-loser-lyrics,Loser by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
it's a man's man's man's world,glee cast,1552126.0,https://genius.com/Glee-cast-its-a-mans-mans-mans-world-lyrics,/Glee-cast-its-a-mans-mans-mans-world-lyrics,It's a Man's Man's Man's World by Glee Cast,Glee Cast,,,1.0,complete,0.9473684210526315,False,False,False
dirty picture,taio cruz featuring ke$ha,1258998.0,https://genius.com/Taio-cruz-dirty-picture-lyrics,/Taio-cruz-dirty-picture-lyrics,Dirty Picture by Taio Cruz (Ft. Kesha),Taio Cruz,,,1.0,complete,0.7419354838709677,False,True,False
roger that,young money,464.0,https://genius.com/Young-money-roger-that-lyrics,/Young-money-roger-that-lyrics,Roger That by Young Money,Young Money,188121.0,,20.0,complete,1.0,False,False,False
say aah,trey songz featuring fabolous,57432.0,https://genius.com/Trey-songz-say-aah-lyrics,/Trey-songz-say-aah-lyrics,Say Aah by Trey Songz (Ft. Fabolous),Trey Songz,91328.0,,3.0,complete,0.6545454545454545,False,False,False
all the right moves,onerepublic,135916.0,https://genius.com/Onerepublic-all-the-right-moves-lyrics,/Onerepublic-all-the-right-moves-lyrics,All the Right Moves by OneRepublic,OneRepublic,99122.0,,5.0,complete,1.0,False,False,False
carry out,timbaland featuring justin timberlake,,,,,,,,,,0.0,False,False,False
bad romance,glee cast,1529178.0,https://genius.com/Glee-cast-bad-romance-lyrics,/Glee-cast-bad-romance-lyrics,Bad Romance by Glee Cast,Glee Cast,11941.0,,2.0,complete,1.0,False,False,False
up to the mountain,crystal bowersox,1080245.0,https://genius.com/Crystal-bowersox-up-to-the-mountain-lyrics,/Crystal-bowersox-up-to-the-mountain-lyrics,Up to the Mountain by Crystal Bowersox,Crystal Bowersox,,,1.0,complete,1.0,False,False,False
american honey,lady antebellum,196178.0,https://genius.com/Lady-a-american-honey-lyrics,/Lady-a-american-honey-lyrics,American Honey by Lady A,Lady A,31122.0,,1.0,complete,0.8235294117647058,False,False,False
beth,glee cast,1970156.0,https://genius.com/Glee-cast-beth-lyrics,/Glee-cast-beth-lyrics,Beth by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
leave right now,will young,1779033.0,https://genius.com/Will-young-leave-right-now-lyrics,/Will-young-leave-right-now-lyrics,Leave Right Now by Will Young,Will Young,12717.0,,6.0,complete,1.0,False,False,False
ain't back yet,kenny chesney,195682.0,https://genius.com/Kenny-chesney-aint-back-yet-lyrics,/Kenny-chesney-aint-back-yet-lyrics,Ain't Back Yet by Kenny Chesney,Kenny Chesney,,,1.0,complete,0.9818181818181818,False,False,False
highway 20 ride,zac brown band,120577.0,https://genius.com/Zac-brown-band-highway-20-ride-lyrics,/Zac-brown-band-highway-20-ride-lyrics,Highway 20 Ride by Zac Brown Band,Zac Brown Band,61132.0,,6.0,complete,1.0,False,False,False
the boxer,lee dewyze,2423131.0,https://genius.com/Lee-dewyze-hollyridge-lyrics,/Lee-dewyze-hollyridge-lyrics,Hollyridge by Lee DeWyze,Lee DeWyze,,,0.0,complete,0.6341463414634146,False,False,False
touchin on my,3oh!3,654763.0,https://genius.com/3oh-3-touchin-on-my-lyrics,/3oh-3-touchin-on-my-lyrics,Touchin’ on My by 3OH!3,3OH!3,10330.0,,2.0,complete,1.0,False,False,False
dream on,glee cast featuring neil patrick harris,,,,,,,,,,0.0,False,False,False
who dat,j. cole,459.0,https://genius.com/J-cole-who-dat-lyrics,/J-cole-who-dat-lyrics,Who Dat by J. Cole,J. Cole,213750.0,,34.0,complete,1.0,False,False,False
i dreamed a dream,glee cast featuring idina menzel,,,,,,,,,,0.0,False,False,False
jessie's girl,glee cast,1143530.0,https://genius.com/Glee-cast-jessies-girl-lyrics,/Glee-cast-jessies-girl-lyrics,Jessie's Girl by Glee Cast,Glee Cast,5675.0,,2.0,complete,0.9777777777777777,False,False,False
super high,rick ross featuring ne-yo,492.0,https://genius.com/Rick-ross-super-high-lyrics,/Rick-ross-super-high-lyrics,Super High by Rick Ross (Ft. Ne-Yo),Rick Ross,27950.0,,12.0,complete,0.7142857142857143,False,False,False
neutron star collision,muse,91285.0,https://genius.com/Muse-neutron-star-collision-love-is-forever-lyrics,/Muse-neutron-star-collision-love-is-forever-lyrics,Neutron Star Collision (Love Is Forever) by Muse,Muse,16884.0,,5.0,complete,0.7714285714285715,False,False,False
say something,timbaland featuring drake,480.0,https://genius.com/Timbaland-say-something-lyrics,/Timbaland-say-something-lyrics,Say Something by Timbaland (Ft. Drake),Timbaland,213862.0,,6.0,complete,0.7419354838709677,False,False,False
safety dance,glee cast,1513567.0,https://genius.com/Glee-cast-safety-dance-lyrics,/Glee-cast-safety-dance-lyrics,Safety Dance by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
steady mobbin',young money featuring gucci mane,31.0,https://genius.com/Young-money-steady-mobbin-lyrics,/Young-money-steady-mobbin-lyrics,Steady Mobbin by Young Money (Ft. Gucci Mane),Young Money,494619.0,,33.0,complete,0.704225352112676,False,True,False
hell on the heart,eric church,342711.0,https://genius.com/Eric-church-hell-on-the-heart-lyrics,/Eric-church-hell-on-the-heart-lyrics,Hell On The Heart by Eric Church,Eric Church,,,0.0,complete,1.0,False,False,False
blah blah blah,ke$ha featuring 3oh!3,25977.0,https://genius.com/Kesha-blah-blah-blah-lyrics,/Kesha-blah-blah-blah-lyrics,Blah Blah Blah by Kesha (Ft. 3OH!3),Kesha,68062.0,,6.0,complete,0.6785714285714286,False,False,False
pyramid,charice featuring iyaz,,,,,,,,,,0.0,False,False,False
a little more country than that,easton corbin,683956.0,https://genius.com/Easton-corbin-a-little-more-country-than-that-lyrics,/Easton-corbin-a-little-more-country-than-that-lyrics,A Little More Country Than That by Easton Corbin,Easton Corbin,5159.0,,1.0,complete,1.0,False,False,False
today was a fairytale,taylor swift,187443.0,https://genius.com/Taylor-swift-today-was-a-fairytale-lyrics,/Taylor-swift-today-was-a-fairytale-lyrics,Today Was a Fairytale by Taylor Swift,Taylor Swift,15007.0,,2.0,complete,1.0,False,False,False
window seat,erykah badu,9236.0,https://genius.com/Erykah-badu-window-seat-lyrics,/Erykah-badu-window-seat-lyrics,Window Seat by Erykah Badu,Erykah Badu,102191.0,,4.0,complete,1.0,False,False,False
backwoods,justin moore,445532.0,https://genius.com/Justin-moore-backwoods-lyrics,/Justin-moore-backwoods-lyrics,Backwoods by Justin Moore,Justin Moore,,,1.0,complete,1.0,False,False,False
naturally,selena gomez and the scene,57702.0,https://genius.com/Selena-gomez-and-the-scene-naturally-lyrics,/Selena-gomez-and-the-scene-naturally-lyrics,Naturally by Selena Gomez & The Scene,Selena Gomez & The Scene,48561.0,,1.0,complete,0.9411764705882353,False,True,False
bedrock,young money featuring lloyd,261.0,https://genius.com/Young-money-bedrock-lyrics,/Young-money-bedrock-lyrics,BedRock by Young Money (Ft. Lloyd),Young Money,1761806.0,,24.0,complete,0.7037037037037037,False,False,False
live like we're dying,kris allen,382266.0,https://genius.com/Kris-allen-live-like-were-dying-lyrics,/Kris-allen-live-like-were-dying-lyrics,Live Like We're Dying by Kris Allen,Kris Allen,13782.0,,1.0,complete,0.9841269841269841,False,False,False
one,glee cast,1939125.0,https://genius.com/Glee-cast-one-lyrics,/Glee-cast-one-lyrics,One by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
total eclipse of the heart,glee cast featuring jonathan groff,993209.0,https://genius.com/Glee-cast-total-eclipse-of-the-heart-lyrics,/Glee-cast-total-eclipse-of-the-heart-lyrics,Total Eclipse of the Heart by Glee Cast (Ft. Jonathan Groff),Glee Cast,36844.0,,1.0,complete,0.7422680412371134,False,False,False
drop the world,lil wayne featuring eminem,333.0,https://genius.com/Lil-wayne-drop-the-world-lyrics,/Lil-wayne-drop-the-world-lyrics,Drop the World by Lil Wayne (Ft. Eminem),Lil Wayne,872228.0,,22.0,complete,0.7384615384615385,False,False,False
the boy is mine,glee cast,1179049.0,https://genius.com/Glee-cast-the-boy-is-mine-glee-cast-version-lyrics,/Glee-cast-the-boy-is-mine-glee-cast-version-lyrics,The Boy Is Mine (Glee Cast Version) by Glee Cast,Glee Cast,21351.0,,1.0,complete,0.7352941176470589,False,True,False
lady is a tramp,glee cast,1471277.0,https://genius.com/Glee-cast-lady-is-a-tramp-lyrics,/Glee-cast-lady-is-a-tramp-lyrics,Lady Is a Tramp by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
i'm single,lil wayne,362.0,https://genius.com/Lil-wayne-im-single-lyrics,/Lil-wayne-im-single-lyrics,I'm Single by Lil Wayne,Lil Wayne,379097.0,,10.0,complete,0.9743589743589743,False,True,False
rose's turn,glee cast,945027.0,https://genius.com/Glee-cast-roses-turn-glee-cast-version-lyrics,/Glee-cast-roses-turn-glee-cast-version-lyrics,Rose’s Turn (Glee Cast Version) by Glee Cast,Glee Cast,22967.0,,4.0,complete,0.6779661016949152,False,True,False
i'm awesome,spose,1794.0,https://genius.com/Spose-im-awesome-lyrics,/Spose-im-awesome-lyrics,I'm Awesome by Spose,Spose,41862.0,,32.0,complete,0.9696969696969697,False,False,False
gypsy,shakira,196976.0,https://genius.com/Shakira-gypsy-lyrics,/Shakira-gypsy-lyrics,Gypsy by Shakira,Shakira,23946.0,,1.0,complete,1.0,False,False,False
fistful of tears,maxwell,257431.0,https://genius.com/Maxwell-fistful-of-tears-lyrics,/Maxwell-fistful-of-tears-lyrics,Fistful of Tears by Maxwell,Maxwell,24006.0,,7.0,complete,1.0,False,True,False
all i ever wanted,kelly clarkson,198572.0,https://genius.com/Kelly-clarkson-all-i-ever-wanted-lyrics,/Kelly-clarkson-all-i-ever-wanted-lyrics,All I Ever Wanted by Kelly Clarkson,Kelly Clarkson,6330.0,,1.0,complete,1.0,False,True,False
sexy chick,david guetta featuring akon,59166.0,https://genius.com/David-guetta-sexy-chick-lyrics,/David-guetta-sexy-chick-lyrics,Sexy Chick by David Guetta (Ft. Akon),David Guetta,45431.0,,8.0,complete,0.7540983606557377,False,False,False
run joey run,glee cast featuring jonathan groff,863228.0,https://genius.com/Glee-cast-run-joey-run-lyrics,/Glee-cast-run-joey-run-lyrics,Run Joey Run by Glee Cast (Ft. Jonathan Groff),Glee Cast,9583.0,,4.0,complete,0.6376811594202898,False,False,False
