date,rank,song,artist,last-week,peak-rank,weeks-on-board,song_raw,artist_raw,paren_tag,version_type,song_base,artist_canon,artist_key,year,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
2011-05-07,26,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,25.0,11,22,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,,none,coming home,diddy - dirty money featuring skylar grey,diddy - dirty money featuring skylar grey,2011,2338.0,https://genius.com/Diddy-dirty-money-coming-home-lyrics,/Diddy-dirty-money-coming-home-lyrics,Coming Home by Diddy – Dirty Money (Ft. Skylar Grey),Diddy – Dirty Money,568345.0,,22.0,complete,0.725,False,True,False
2011-05-07,27,Grenade,Bruno Mars,23.0,1,30,Grenade,Bruno Mars,,none,grenade,bruno mars,bruno mars,2011,58988.0,https://genius.com/Bruno-mars-grenade-lyrics,/Bruno-mars-grenade-lyrics,Grenade by Bruno Mars,Bruno Mars,1287407.0,,6.0,complete,1.0,False,False,False
2011-05-07,28,Backseat,New Boyz Featuring The Cataracs & Dev,30.0,28,10,Backseat,New Boyz Featuring The Cataracs & Dev,,none,backseat,new boyz featuring the cataracs and dev,new boyz featuring the cataracs and dev,2011,,,,,,,,,,0.0,False,False,False
2011-05-07,29,What The Hell,Avril Lavigne,27.0,11,15,What The Hell,Avril Lavigne,,none,what the hell,avril lavigne,avril lavigne,2011,5325.0,https://genius.com/Avril-lavigne-what-the-hell-lyrics,/Avril-lavigne-what-the-hell-lyrics,What the Hell by Avril Lavigne,Avril Lavigne,117805.0,,10.0,complete,1.0,False,False,False
2011-05-07,30,For The First Time,The Script,36.0,30,17,For The First Time,The Script,,none,for the first time,the script,script,2011,113252.0,https://genius.com/The-script-for-the-first-time-lyrics,/The-script-for-the-first-time-lyrics,For the First Time by The Script,The Script,163421.0,,7.0,complete,1.0,False,False,False
2011-05-07,31,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,40.0,31,9,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,,none,bow chicka wow wow,mike posner featuring lil wayne,mike posner featuring lil wayne,2011,4945.0,https://genius.com/Mike-posner-bow-chicka-wow-wow-remix-lyrics,/Mike-posner-bow-chicka-wow-wow-remix-lyrics,Bow Chicka Wow Wow (Remix) by Mike Posner (Ft. Lil Wayne),Mike Posner,39877.0,,2.0,complete,0.6976744186046512,False,True,False
2011-05-07,32,More,Usher,26.0,15,20,More,Usher,,none,more,usher,usher,2011,501917.0,https://genius.com/Usher-more-lyrics,/Usher-more-lyrics,More by USHER,USHER,35264.0,,2.0,complete,1.0,False,False,False
2011-05-07,33,Run The World (Girls),Beyonce,0.0,33,1,Run The World (Girls),Beyonce,Girls,other,run the world,beyonce,beyonce,2011,52814.0,https://genius.com/Beyonce-run-the-world-girls-lyrics,/Beyonce-run-the-world-girls-lyrics,Run the World (Girls) by Beyoncé,Beyoncé,370994.0,,20.0,complete,0.875,False,False,False
2011-05-07,34,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,33.0,9,19,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,,none,6 foot 7 foot,lil wayne featuring cory gunz,lil wayne featuring cory gunz,2011,2635.0,https://genius.com/Lil-wayne-6-foot-7-foot-lyrics,/Lil-wayne-6-foot-7-foot-lyrics,6 Foot 7 Foot by Lil Wayne (Ft. Cory Gunz),Lil Wayne,2292749.0,,83.0,complete,0.696969696969697,False,False,False
2011-05-07,35,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,28.0,7,30,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,Drop It To The Floor,other,hey baby,pitbull featuring t-pain,pitbull featuring t-pain,2011,,,,,,,,,,0.0,False,False,False
2011-05-07,36,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,29.0,4,22,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,I'm Lovin' You,other,tonight,enrique iglesias featuring ludacris and dj frank e,enrique iglesias featuring ludacris and dj frank e,2011,,,,,,,,,,0.0,False,False,False
2011-05-07,37,A Little Bit Stronger,Sara Evans,41.0,37,17,A Little Bit Stronger,Sara Evans,,none,a little bit stronger,sara evans,sara evans,2011,701327.0,https://genius.com/Sara-evans-a-little-bit-stronger-lyrics,/Sara-evans-a-little-bit-stronger-lyrics,A Little Bit Stronger by Sara Evans,Sara Evans,13165.0,,2.0,complete,1.0,False,False,False
2011-05-07,38,Jar Of Hearts,Christina Perri,39.0,17,30,Jar Of Hearts,Christina Perri,,none,jar of hearts,christina perri,christina perri,2011,56156.0,https://genius.com/Christina-perri-jar-of-hearts-lyrics,/Christina-perri-jar-of-hearts-lyrics,Jar of Hearts by Christina Perri,Christina Perri,354682.0,,5.0,complete,1.0,False,False,False
2011-05-07,39,Just The Way You Are,Bruno Mars,35.0,1,40,Just The Way You Are,Bruno Mars,,none,just the way you are,bruno mars,bruno mars,2011,724006.0,https://genius.com/Bruno-mars-just-the-way-you-are-lyrics,/Bruno-mars-just-the-way-you-are-lyrics,Just the Way You Are by Bruno Mars,Bruno Mars,1087235.0,,7.0,complete,1.0,False,False,False
2011-05-07,40,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,31.0,31,25,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,,none,don't you wanna stay,jason aldean with kelly clarkson,jason aldean with kelly clarkson,2011,198596.0,https://genius.com/Jason-aldean-dont-you-wanna-stay-lyrics,/Jason-aldean-dont-you-wanna-stay-lyrics,Don't You Wanna Stay by Jason Aldean (Ft. Kelly Clarkson),Jason Aldean,21341.0,,4.0,complete,0.7529411764705882,False,False,False
2011-05-07,41,Colder Weather,Zac Brown Band,34.0,29,14,Colder Weather,Zac Brown Band,,none,colder weather,zac brown band,zac brown band,2011,332375.0,https://genius.com/Zac-brown-band-colder-weather-lyrics,/Zac-brown-band-colder-weather-lyrics,Colder Weather by Zac Brown Band,Zac Brown Band,241738.0,,8.0,complete,1.0,False,False,False
2011-05-07,42,Pretty Girl Rock,Keri Hilson,32.0,24,22,Pretty Girl Rock,Keri Hilson,,none,pretty girl rock,keri hilson,keri hilson,2011,2176.0,https://genius.com/Keri-hilson-pretty-girl-rock-lyrics,/Keri-hilson-pretty-girl-rock-lyrics,Pretty Girl Rock by Keri Hilson,Keri Hilson,128385.0,,6.0,complete,1.0,False,False,False
2011-05-07,43,Honey Bee,Blake Shelton,47.0,13,3,Honey Bee,Blake Shelton,,none,honey bee,blake shelton,blake shelton,2011,185882.0,https://genius.com/Blake-shelton-honey-bee-lyrics,/Blake-shelton-honey-bee-lyrics,Honey Bee by Blake Shelton,Blake Shelton,22805.0,,2.0,complete,1.0,False,False,False
2011-05-07,44,Old Alabama,Brad Paisley Featuring Alabama,38.0,38,3,Old Alabama,Brad Paisley Featuring Alabama,,none,old alabama,brad paisley featuring alabama,brad paisley featuring alabama,2011,198355.0,https://genius.com/Brad-paisley-old-alabama-lyrics,/Brad-paisley-old-alabama-lyrics,Old Alabama by Brad Paisley (Ft. Alabama),Brad Paisley,,,2.0,complete,0.7272727272727273,False,False,False
2011-05-07,45,Raise Your Glass,P!nk,42.0,1,29,Raise Your Glass,P!nk,,none,raise your glass,p!nk,p!nk,2011,195265.0,https://genius.com/P-nk-raise-your-glass-lyrics,/P-nk-raise-your-glass-lyrics,Raise Your Glass by P!nk,P!nk,115388.0,,7.0,complete,1.0,False,False,False
2011-05-07,46,I Won't Let Go,Rascal Flatts,46.0,46,13,I Won't Let Go,Rascal Flatts,,none,i won't let go,rascal flatts,rascal flatts,2011,332543.0,https://genius.com/Rascal-flatts-i-wont-let-go-lyrics,/Rascal-flatts-i-wont-let-go-lyrics,I Won't Let Go by Rascal Flatts,Rascal Flatts,22014.0,,0.0,complete,0.9818181818181818,False,False,False
2011-05-07,47,Are You Gonna Kiss Me Or Not,Thompson Square,43.0,32,19,Are You Gonna Kiss Me Or Not,Thompson Square,,none,are you gonna kiss me or not,thompson square,thompson square,2011,2107518.0,https://genius.com/Thompson-square-are-you-gonna-kiss-me-or-not-lyrics,/Thompson-square-are-you-gonna-kiss-me-or-not-lyrics,Are You Gonna Kiss Me or Not by Thompson Square,Thompson Square,8196.0,,1.0,complete,1.0,False,False,False
2011-05-07,48,Dynamite,Taio Cruz,44.0,2,47,Dynamite,Taio Cruz,,none,dynamite,taio cruz,taio cruz,2011,5807.0,https://genius.com/Taio-cruz-dynamite-lyrics,/Taio-cruz-dynamite-lyrics,Dynamite by Taio Cruz,Taio Cruz,448046.0,,3.0,complete,1.0,False,True,False
2011-05-07,49,Heart Like Mine,Miranda Lambert,45.0,44,11,Heart Like Mine,Miranda Lambert,,none,heart like mine,miranda lambert,miranda lambert,2011,195425.0,https://genius.com/Miranda-lambert-heart-like-mine-lyrics,/Miranda-lambert-heart-like-mine-lyrics,Heart Like Mine by Miranda Lambert,Miranda Lambert,,,3.0,complete,1.0,False,True,False
2011-05-07,50,Mean,Taylor Swift,51.0,11,6,Mean,Taylor Swift,,none,mean,taylor swift,taylor swift,2011,132654.0,https://genius.com/Taylor-swift-mean-lyrics,/Taylor-swift-mean-lyrics,Mean by Taylor Swift,Taylor Swift,481425.0,,12.0,complete,1.0,False,False,False
2011-05-07,51,Determinate,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",94.0,51,2,Determinate,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",,none,determinate,"bridgit mendler, adam hicks, naomi scott and hayley kiyoko","bridgit mendler, adam hicks, naomi scott and hayley kiyoko",2011,,,,,,,,,,0.0,False,False,False
2011-05-07,52,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,56.0,52,5,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,none,party rock anthem,lmfao featuring lauren bennett and goonrock,lmfao featuring lauren bennett and goonrock,2011,,,,,,,,,,0.0,False,False,False
2011-05-07,53,Did It On'em,Nicki Minaj,49.0,49,8,Did It On'em,Nicki Minaj,,none,did it on'em,nicki minaj,nicki minaj,2011,2039.0,https://genius.com/Nicki-minaj-did-it-onem-lyrics,/Nicki-minaj-did-it-onem-lyrics,Did It On'em by Nicki Minaj,Nicki Minaj,1001375.0,,21.0,complete,0.9787234042553191,False,False,False
2011-05-07,54,Motivation,Kelly Rowland Featuring Lil Wayne,55.0,54,2,Motivation,Kelly Rowland Featuring Lil Wayne,,none,motivation,kelly rowland featuring lil wayne,kelly rowland featuring lil wayne,2011,5026.0,https://genius.com/Kelly-rowland-motivation-lyrics,/Kelly-rowland-motivation-lyrics,Motivation by Kelly Rowland (Ft. Lil Wayne),Kelly Rowland,207500.0,,3.0,complete,0.7058823529411765,False,False,False
2011-05-07,55,You Lie,The Band Perry,54.0,52,8,You Lie,The Band Perry,,none,you lie,the band perry,band perry,2011,425868.0,https://genius.com/The-band-perry-you-lie-lyrics,/The-band-perry-you-lie-lyrics,You Lie by The Band Perry,The Band Perry,7444.0,,1.0,complete,1.0,False,False,False
2011-05-07,56,What Do You Want,Jerrod Niemann,53.0,52,18,What Do You Want,Jerrod Niemann,,none,what do you want,jerrod niemann,jerrod niemann,2011,253654.0,https://genius.com/Jerrod-niemann-what-do-you-want-lyrics,/Jerrod-niemann-what-do-you-want-lyrics,What Do You Want by Jerrod Niemann,Jerrod Niemann,,,1.0,complete,1.0,False,False,False
2011-05-07,57,Sure Thing,Miguel,58.0,57,7,Sure Thing,Miguel,,none,sure thing,miguel,miguel,2011,5611.0,https://genius.com/Miguel-sure-thing-lyrics,/Miguel-sure-thing-lyrics,Sure Thing by Miguel,Miguel,975086.0,,14.0,complete,1.0,False,False,False
2011-05-07,58,Racks,YC Featuring Future,60.0,58,4,Racks,YC Featuring Future,,none,racks,yc featuring future,yc featuring future,2011,,,,,,,,,,0.0,False,False,False
2011-05-07,59,Without You,Keith Urban,59.0,56,7,Without You,Keith Urban,,none,without you,keith urban,keith urban,2011,195867.0,https://genius.com/Keith-urban-without-you-lyrics,/Keith-urban-without-you-lyrics,Without You by Keith Urban,Keith Urban,,,0.0,complete,1.0,False,False,False
2011-05-07,60,This,Darius Rucker,52.0,51,17,This,Darius Rucker,,none,this,darius rucker,darius rucker,2011,193927.0,https://genius.com/Darius-rucker-this-lyrics,/Darius-rucker-this-lyrics,This by Darius Rucker,Darius Rucker,19131.0,,3.0,complete,1.0,False,False,False
2011-05-07,61,Best Love Song,T-Pain Featuring Chris Brown,69.0,33,5,Best Love Song,T-Pain Featuring Chris Brown,,none,best love song,t-pain featuring chris brown,t-pain featuring chris brown,2011,6161.0,https://genius.com/T-pain-best-love-song-lyrics,/T-pain-best-love-song-lyrics,Best Love Song by T-Pain (Ft. Chris Brown),T-Pain,84350.0,,3.0,complete,0.65625,False,False,False
2011-05-07,62,Tomorrow,Chris Young,63.0,62,7,Tomorrow,Chris Young,,none,tomorrow,chris young,chris young,2011,278064.0,https://genius.com/Chris-young-tomorrow-lyrics,/Chris-young-tomorrow-lyrics,Tomorrow by Chris Young,Chris Young,64616.0,,6.0,complete,1.0,False,False,False
2011-05-07,63,Turning Tables,Adele,0.0,63,1,Turning Tables,Adele,,none,turning tables,adele,adele,2011,61580.0,https://genius.com/Adele-turning-tables-lyrics,/Adele-turning-tables-lyrics,Turning Tables by Adele,Adele,314516.0,,7.0,complete,1.0,False,True,False
2011-05-07,64,Live A Little,Kenny Chesney,61.0,61,7,Live A Little,Kenny Chesney,,none,live a little,kenny chesney,kenny chesney,2011,195612.0,https://genius.com/Kenny-chesney-live-a-little-lyrics,/Kenny-chesney-live-a-little-lyrics,Live a Little by Kenny Chesney,Kenny Chesney,,,1.0,complete,1.0,False,False,False
2011-05-07,65,Dirt Road Anthem,Jason Aldean,80.0,65,3,Dirt Road Anthem,Jason Aldean,,none,dirt road anthem,jason aldean,jason aldean,2011,67278.0,https://genius.com/Jason-aldean-dirt-road-anthem-lyrics,/Jason-aldean-dirt-road-anthem-lyrics,Dirt Road Anthem by Jason Aldean,Jason Aldean,207447.0,,10.0,complete,1.0,False,False,False
2011-05-07,66,Turning Tables,Glee Cast Featuring Gwyneth Paltrow,0.0,66,1,Turning Tables,Glee Cast Featuring Gwyneth Paltrow,,none,turning tables,glee cast featuring gwyneth paltrow,glee cast featuring gwyneth paltrow,2011,1363912.0,https://genius.com/Glee-cast-turning-tables-lyrics,/Glee-cast-turning-tables-lyrics,Turning Tables by Glee Cast (Ft. Gwyneth Paltrow),Glee Cast,6355.0,,1.0,complete,0.6486486486486487,False,True,False
2011-05-07,67,Bleed Red,Ronnie Dunn,67.0,62,11,Bleed Red,Ronnie Dunn,,none,bleed red,ronnie dunn,ronnie dunn,2011,696964.0,https://genius.com/Ronnie-dunn-bleed-red-lyrics,/Ronnie-dunn-bleed-red-lyrics,Bleed Red by Ronnie Dunn,Ronnie Dunn,,,0.0,complete,1.0,False,False,False
2011-05-07,68,My Last,Big Sean Featuring Chris Brown,72.0,68,5,My Last,Big Sean Featuring Chris Brown,,none,my last,big sean featuring chris brown,big sean featuring chris brown,2011,,,,,,,,,,0.0,False,False,False
2011-05-07,69,The Cave,Mumford & Sons,64.0,27,12,The Cave,Mumford & Sons,,none,the cave,mumford and sons,mumford and sons,2011,2511.0,https://genius.com/Mumford-and-sons-the-cave-lyrics,/Mumford-and-sons-the-cave-lyrics,The Cave by Mumford & Sons,Mumford & Sons,497972.0,,17.0,complete,0.9130434782608695,False,False,False
2011-05-07,70,Sing,My Chemical Romance,81.0,58,11,Sing,My Chemical Romance,,none,sing,my chemical romance,my chemical romance,2011,320260.0,https://genius.com/My-chemical-romance-sing-lyrics,/My-chemical-romance-sing-lyrics,SING by My Chemical Romance,My Chemical Romance,130502.0,,17.0,complete,1.0,False,True,False
2011-05-07,71,John,Lil Wayne Featuring Rick Ross,65.0,22,5,John,Lil Wayne Featuring Rick Ross,,none,john,lil wayne featuring rick ross,lil wayne featuring rick ross,2011,,,,,,,,,,0.0,False,False,False
2011-05-07,72,Boyfriend,Big Time Rush,85.0,72,7,Boyfriend,Big Time Rush,,none,boyfriend,big time rush,big time rush,2011,50714.0,https://genius.com/Big-time-rush-boyfriend-lyrics,/Big-time-rush-boyfriend-lyrics,Boyfriend by Big Time Rush,Big Time Rush,223317.0,,2.0,complete,1.0,False,False,False
2011-05-07,73,If Heaven Wasn't So Far Away,Justin Moore,71.0,62,5,If Heaven Wasn't So Far Away,Justin Moore,,none,if heaven wasn't so far away,justin moore,justin moore,2011,445636.0,https://genius.com/Justin-moore-if-heaven-wasnt-so-far-away-lyrics,/Justin-moore-if-heaven-wasnt-so-far-away-lyrics,If Heaven Wasn't So Far Away by Justin Moore,Justin Moore,11751.0,,7.0,complete,0.9876543209876543,False,False,False
2011-05-07,74,No Sleep,Wiz Khalifa,75.0,6,5,No Sleep,Wiz Khalifa,,none,no sleep,wiz khalifa,wiz khalifa,2011,5726.0,https://genius.com/Wiz-khalifa-no-sleep-lyrics,/Wiz-khalifa-no-sleep-lyrics,No Sleep by Wiz Khalifa,Wiz Khalifa,128432.0,,4.0,complete,1.0,False,False,False
2011-05-07,75,Tonight Tonight,Hot Chelle Rae,93.0,75,2,Tonight Tonight,Hot Chelle Rae,,none,tonight tonight,hot chelle rae,hot chelle rae,2011,51344.0,https://genius.com/Hot-chelle-rae-tonight-tonight-lyrics,/Hot-chelle-rae-tonight-tonight-lyrics,Tonight Tonight by Hot Chelle Rae,Hot Chelle Rae,203215.0,,9.0,complete,1.0,False,False,False
2011-05-07,76,Hold It Against Me,Britney Spears,66.0,1,15,Hold It Against Me,Britney Spears,,none,hold it against me,britney spears,britney spears,2011,3366.0,https://genius.com/Britney-spears-hold-it-against-me-lyrics,/Britney-spears-hold-it-against-me-lyrics,Hold It Against Me by Britney Spears,Britney Spears,49837.0,,3.0,complete,1.0,False,False,False
2011-05-07,77,Country Song,Seether,79.0,74,6,Country Song,Seether,,none,country song,seether,seether,2011,75976.0,https://genius.com/Seether-country-song-lyrics,/Seether-country-song-lyrics,Country Song by Seether,Seether,18336.0,,3.0,complete,1.0,False,False,False
2011-05-07,78,Bring It Back,Travis Porter,76.0,75,6,Bring It Back,Travis Porter,,none,bring it back,travis porter,travis porter,2011,50777.0,https://genius.com/Travis-porter-bring-it-back-lyrics,/Travis-porter-bring-it-back-lyrics,Bring It Back by Travis Porter,Travis Porter,42631.0,,3.0,complete,1.0,False,False,False
2011-05-07,79,Beggin' On Your Knees,Victorious Cast Featuring Victoria Justice,87.0,58,4,Beggin' On Your Knees,Victorious Cast Featuring Victoria Justice,,none,beggin' on your knees,victorious cast featuring victoria justice,victorious cast featuring victoria justice,2011,5552386.0,https://genius.com/Victoria-justice-beggin-on-your-knees-demo-lyrics,/Victoria-justice-beggin-on-your-knees-demo-lyrics,Beggin' On Your Knees (Demo) by Victoria Justice (Ft. Victorious Cast),Victoria Justice,,,1.0,complete,0.7428571428571429,False,False,False
2011-05-07,80,I Can't Love You Back,Easton Corbin,77.0,76,7,I Can't Love You Back,Easton Corbin,,none,i can't love you back,easton corbin,easton corbin,2011,683965.0,https://genius.com/Easton-corbin-i-cant-love-you-back-lyrics,/Easton-corbin-i-cant-love-you-back-lyrics,I Can't Love You Back by Easton Corbin,Easton Corbin,,,1.0,complete,0.9855072463768116,False,False,False
2011-05-07,81,Grove St. Party,Waka Flocka Flame Featuring Kebo Gotti,74.0,74,6,Grove St. Party,Waka Flocka Flame Featuring Kebo Gotti,,none,grove st party,waka flocka flame featuring kebo gotti,waka flocka flame featuring kebo gotti,2011,4641.0,https://genius.com/Waka-flocka-flame-grove-st-party-lyrics,/Waka-flocka-flame-grove-st-party-lyrics,Grove St. Party by Waka Flocka Flame (Ft. Kebo Gotti),Waka Flocka Flame,103691.0,,10.0,complete,0.7529411764705882,False,False,False
2011-05-07,82,Love Faces,Trey Songz,73.0,63,13,Love Faces,Trey Songz,,none,love faces,trey songz,trey songz,2011,5184.0,https://genius.com/Trey-songz-love-faces-lyrics,/Trey-songz-love-faces-lyrics,Love Faces by Trey Songz,Trey Songz,103177.0,,3.0,complete,1.0,False,False,False
2011-05-07,83,She Ain't You,Chris Brown,90.0,83,2,She Ain't You,Chris Brown,,none,she ain't you,chris brown,chris brown,2011,49222.0,https://genius.com/Chris-brown-she-aint-you-lyrics,/Chris-brown-she-aint-you-lyrics,She Ain't You by Chris Brown,Chris Brown,101569.0,,1.0,complete,0.9795918367346939,False,False,False
2011-05-07,84,You Be Killin Em,Fabolous,78.0,63,17,You Be Killin Em,Fabolous,,none,you be killin em,fabolous,fabolous,2011,2620.0,https://genius.com/Fabolous-you-be-killin-em-lyrics,/Fabolous-you-be-killin-em-lyrics,You Be Killin Em by Fabolous,Fabolous,105869.0,,10.0,complete,1.0,False,False,False
2011-05-07,85,Homeboy,Eric Church,86.0,85,6,Homeboy,Eric Church,,none,homeboy,eric church,eric church,2011,213345.0,https://genius.com/Eric-church-homeboy-lyrics,/Eric-church-homeboy-lyrics,Homeboy by Eric Church,Eric Church,10143.0,,11.0,complete,1.0,False,False,False
2011-05-07,86,Hello,Martin Solveig & Dragonette,91.0,86,3,Hello,Martin Solveig & Dragonette,,none,hello,martin solveig and dragonette,martin solveig and dragonette,2011,512262.0,https://genius.com/Martin-solveig-and-dragonette-hello-lyrics,/Martin-solveig-and-dragonette-hello-lyrics,Hello by Martin Solveig & Dragonette,Martin Solveig,59842.0,,1.0,complete,0.7272727272727273,False,False,False
2011-05-07,87,All By Myself,Glee Cast,0.0,87,1,All By Myself,Glee Cast,,none,all by myself,glee cast,glee cast,2011,1283576.0,https://genius.com/Glee-cast-all-by-myself-lyrics,/Glee-cast-all-by-myself-lyrics,All By Myself by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
2011-05-07,88,Breakthrough,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",0.0,88,1,Breakthrough,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",,none,breakthrough,"bridgit mendler, adam hicks, naomi scott and hayley kiyoko","bridgit mendler, adam hicks, naomi scott and hayley kiyoko",2011,,,,,,,,,,0.0,False,False,False
2011-05-07,89,Somebody,Bridgit Mendler,0.0,89,1,Somebody,Bridgit Mendler,,none,somebody,bridgit mendler,bridgit mendler,2011,695863.0,https://genius.com/Bridgit-mendler-somebody-lyrics,/Bridgit-mendler-somebody-lyrics,Somebody by Bridgit Mendler,Bridgit Mendler,24874.0,,0.0,complete,1.0,False,False,False
2011-05-07,90,Hustle Hard,Ace Hood,70.0,70,3,Hustle Hard,Ace Hood,,none,hustle hard,ace hood,ace hood,2011,73671.0,https://genius.com/Ace-hood-hustle-hard-lyrics,/Ace-hood-hustle-hard-lyrics,Hustle Hard by Ace Hood,Ace Hood,35636.0,,4.0,complete,1.0,False,False,False
2011-05-07,91,Rope,Foo Fighters,68.0,68,8,Rope,Foo Fighters,,none,rope,foo fighters,foo fighters,2011,211741.0,https://genius.com/Foo-fighters-rope-lyrics,/Foo-fighters-rope-lyrics,Rope by Foo Fighters,Foo Fighters,41192.0,,4.0,complete,1.0,False,False,False
2011-05-07,92,Good Life,OneRepublic,98.0,69,4,Good Life,OneRepublic,,none,good life,onerepublic,onerepublic,2011,338330.0,https://genius.com/Onerepublic-good-life-lyrics,/Onerepublic-good-life-lyrics,Good Life by OneRepublic,OneRepublic,108878.0,,5.0,complete,1.0,False,False,False
2011-05-07,93,Far Away,Marsha Ambrosius,83.0,83,6,Far Away,Marsha Ambrosius,,none,far away,marsha ambrosius,marsha ambrosius,2011,63945.0,https://genius.com/Marsha-ambrosius-far-away-lyrics,/Marsha-ambrosius-far-away-lyrics,Far Away by Marsha Ambrosius,Marsha Ambrosius,22559.0,,4.0,complete,1.0,False,False,False
2011-05-07,94,Never Say Never,Justin Bieber Featuring Jaden Smith,92.0,8,19,Never Say Never,Justin Bieber Featuring Jaden Smith,,none,never say never,justin bieber featuring jaden smith,justin bieber featuring jaden smith,2011,51514.0,https://genius.com/Justin-bieber-never-say-never-lyrics,/Justin-bieber-never-say-never-lyrics,Never Say Never by Justin Bieber (Ft. Jaden),Justin Bieber,398545.0,,8.0,complete,0.725,False,False,False
2011-05-07,95,Family Man,Craig Campbell,84.0,84,5,Family Man,Craig Campbell,,none,family man,craig campbell,craig campbell,2011,1313905.0,https://genius.com/Craig-campbell-family-man-lyrics,/Craig-campbell-family-man-lyrics,Family Man by Craig Campbell,Craig Campbell,,,1.0,complete,1.0,False,True,False
2011-05-07,96,Angel,Akon,0.0,56,9,Angel,Akon,,none,angel,akon,akon,2011,799032.0,https://genius.com/Akon-angel-lyrics,/Akon-angel-lyrics,Angel by Akon (Ft. David Guetta),Akon,6737.0,,1.0,complete,1.0,False,False,False
2011-05-07,97,I Do,Colbie Caillat,97.0,23,4,I Do,Colbie Caillat,,none,i do,colbie caillat,colbie caillat,2011,448227.0,https://genius.com/Colbie-caillat-i-do-lyrics,/Colbie-caillat-i-do-lyrics,I Do by Colbie Caillat,Colbie Caillat,8565.0,,1.0,complete,1.0,False,False,False
2011-05-07,98,Crazy Girl,Eli Young Band,100.0,59,7,Crazy Girl,Eli Young Band,,none,crazy girl,eli young band,eli young band,2011,56117.0,https://genius.com/Eli-young-band-crazy-girl-lyrics,/Eli-young-band-crazy-girl-lyrics,Crazy Girl by Eli Young Band,Eli Young Band,7959.0,,0.0,complete,1.0,False,False,False
2011-05-07,99,Papi,Jennifer Lopez,0.0,99,1,Papi,Jennifer Lopez,,none,papi,jennifer lopez,jennifer lopez,2011,305553.0,https://genius.com/Jennifer-lopez-papi-lyrics,/Jennifer-lopez-papi-lyrics,Papi by Jennifer Lopez,Jennifer Lopez,25068.0,,3.0,complete,1.0,False,False,False
2011-05-07,100,Friday,Rebecca Black,82.0,58,6,Friday,Rebecca Black,,none,friday,rebecca black,rebecca black,2011,5603.0,https://genius.com/Rebecca-black-friday-lyrics,/Rebecca-black-friday-lyrics,Friday by Rebecca Black,Rebecca Black,315540.0,,2.0,complete,1.0,False,False,False
2011-04-30,1,S&M,Rihanna Featuring Britney Spears,2.0,1,14,S&M,Rihanna Featuring Britney Spears,,none,s m,rihanna featuring britney spears,rihanna featuring britney spears,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,2,E.T.,Katy Perry Featuring Kanye West,1.0,1,10,E.T.,Katy Perry Featuring Kanye West,,none,e t,katy perry featuring kanye west,katy perry featuring kanye west,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,3,Just Can't Get Enough,The Black Eyed Peas,3.0,3,9,Just Can't Get Enough,The Black Eyed Peas,,none,just can't get enough,the black eyed peas,black eyed peas,2011,10630.0,https://genius.com/Black-eyed-peas-just-cant-get-enough-lyrics,/Black-eyed-peas-just-cant-get-enough-lyrics,Just Can't Get Enough by Black Eyed Peas,Black Eyed Peas,291146.0,,8.0,complete,0.935064935064935,False,False,False
2011-04-30,4,Down On Me,Jeremih Featuring 50 Cent,6.0,4,23,Down On Me,Jeremih Featuring 50 Cent,,none,down on me,jeremih featuring 50 cent,jeremih featuring 50 cent,2011,10767131.0,https://genius.com/50-cent-and-jeremih-down-on-me-remix-mixed-lyrics,/50-cent-and-jeremih-down-on-me-remix-mixed-lyrics,Down On Me [Remix] [Mixed] by 50 Cent & Jeremih,50 Cent,,,0.0,complete,0.7575757575757576,False,True,False
